id,target
419,0.02670
421,0.02866
422,0.08505
423,0.04386
424,0.05168
426,0.02639
427,0.04703
428,0.04148
436,0.02858
438,0.03099
442,0.02261
443,0.03054
445,0.03081
446,0.03809
447,0.02525
450,0.03971
452,0.02074
453,0.03985
455,0.03330
458,0.11396
459,0.01672
461,0.02612
463,0.01887
467,0.06436
470,0.03684
471,0.02822
472,0.03695
476,0.04741
477,0.02844
481,0.03604
482,0.06295
483,0.08109
485,0.02596
487,0.03100
488,0.02751
490,0.03510
492,0.03044
494,0.07203
497,0.06061
499,0.02326
500,0.05365
501,0.02536
503,0.03871
505,0.01883
506,0.07029
507,0.04343
509,0.06153
510,0.02871
511,0.03637
512,0.02309
514,0.04056
515,0.02627
516,0.02629
517,0.08653
519,0.04548
520,0.04895
521,0.02055
522,0.03951
523,0.04448
527,0.07154
530,0.04221
532,0.03106
534,0.03164
536,0.04348
539,0.02781
543,0.02743
547,0.04020
550,0.02387
551,0.05616
552,0.02078
553,0.08975
555,0.02213
556,0.04027
557,0.02438
558,0.04206
559,0.02955
560,0.05702
561,0.03224
565,0.03511
566,0.02378
567,0.02813
571,0.02938
572,0.02944
574,0.02752
575,0.01912
576,0.03819
577,0.04161
578,0.03088
579,0.03585
581,0.02071
587,0.02675
589,0.03336
590,0.07518
591,0.03292
592,0.06765
593,0.02538
594,0.03980
595,0.08334
596,0.02224
597,0.04453
598,0.06358
600,0.02466
602,0.02004
605,0.03370
606,0.03429
607,0.03341
612,0.01723
613,0.03270
614,0.02347
615,0.03707
616,0.03093
617,0.02145
618,0.09382
620,0.02483
621,0.02494
622,0.02690
623,0.02983
628,0.01798
631,0.03199
632,0.01891
633,0.04276
634,0.04905
635,0.05676
637,0.03509
638,0.07983
640,0.04622
643,0.02789
644,0.08915
645,0.08682
646,0.03781
649,0.04960
651,0.05087
653,0.01742
654,0.04508
655,0.05318
656,0.04553
658,0.09437
659,0.01511
661,0.06027
662,0.03100
663,0.04101
664,0.06322
665,0.05397
667,0.02435
668,0.06558
671,0.04449
673,0.06332
674,0.06958
675,0.01787
676,0.05289
677,0.03420
678,0.03202
679,0.04842
680,0.06899
681,0.05927
682,0.04990
683,0.02421
684,0.02733
686,0.05292
687,0.04770
688,0.06341
690,0.02710
691,0.03996
692,0.05050
693,0.02326
694,0.02690
695,0.02162
696,0.02063
698,0.05318
699,0.02753
702,0.03683
703,0.01620
705,0.05259
706,0.05227
707,0.03443
708,0.02316
709,0.05716
710,0.07676
713,0.02051
714,0.03301
715,0.05549
716,0.06314
717,0.06155
718,0.02866
719,0.02960
720,0.03387
721,0.03026
723,0.02718
724,0.05018
726,0.03168
728,0.09632
730,0.02486
732,0.02606
734,0.01445
735,0.03675
737,0.02289
738,0.04071
741,0.04294
742,0.02716
743,0.03314
746,0.02781
747,0.03877
749,0.03171
750,0.07286
752,0.04548
755,0.03143
757,0.01770
758,0.03868
759,0.02772
765,0.03964
766,0.01271
767,0.07882
768,0.04084
769,0.04910
770,0.02154
771,0.03345
772,0.02428
773,0.06903
775,0.04523
776,0.04468
778,0.03358
779,0.03275
780,0.04826
782,0.03476
783,0.06555
784,0.03812
785,0.02039
786,0.04662
788,0.05445
789,0.02170
792,0.05821
793,0.02125
794,0.05462
797,0.05861
798,0.02311
799,0.06759
800,0.04614
801,0.04955
802,0.05074
805,0.02127
807,0.03241
808,0.01576
811,0.02389
813,0.02567
814,0.04104
815,0.05194
816,0.06115
817,0.03275
819,0.02114
821,0.01715
823,0.02828
825,0.04647
826,0.01451
827,0.02193
828,0.01991
830,0.04004
831,0.07877
833,0.02322
834,0.06024
835,0.03404
836,0.03826
837,0.05916
838,0.06739
840,0.02714
842,0.02790
844,0.03828
845,0.04571
847,0.04234
848,0.06105
850,0.03399
851,0.03461
852,0.05213
853,0.09165
855,0.02691
856,0.06474
857,0.03683
859,0.05271
860,0.08565
862,0.04861
863,0.05180
864,0.02646
867,0.02899
868,0.03614
869,0.01519
871,0.02920
873,0.05130
875,0.04121
876,0.05814
877,0.03845
879,0.06601
880,0.07216
883,0.03370
884,0.01792
885,0.03340
886,0.02517
887,0.03114
888,0.02789
891,0.04532
893,0.02422
895,0.06479
897,0.02102
898,0.08177
901,0.03136
902,0.03460
904,0.08472
905,0.02837
907,0.05295
908,0.02882
909,0.02314
910,0.03348
911,0.02257
913,0.03913
914,0.03777
915,0.05205
916,0.03294
917,0.02764
919,0.03556
920,0.01723
923,0.02462
924,0.02008
925,0.04412
926,0.03548
928,0.03281
929,0.01558
932,0.03404
935,0.04422
936,0.06411
937,0.02437
938,0.04030
939,0.03484
940,0.03151
941,0.03186
944,0.04783
945,0.02162
946,0.04427
947,0.02283
949,0.03679
950,0.02875
952,0.03214
953,0.03998
955,0.02795
956,0.01943
957,0.02765
960,0.04052
961,0.03550
962,0.02565
963,0.03045
964,0.03163
967,0.03088
975,0.04556
976,0.03176
977,0.02599
978,0.04238
980,0.02729
985,0.04653
986,0.03618
987,0.01914
989,0.03660
992,0.03332
994,0.02991
995,0.02592
996,0.02099
997,0.07162
998,0.02447
999,0.09688
1000,0.02827
1004,0.03137
1005,0.10187
1006,0.03137
1007,0.09369
1010,0.05110
1011,0.06623
1012,0.01823
1013,0.03188
1014,0.04063
1016,0.07043
1018,0.03562
1019,0.02917
1020,0.02670
1022,0.02461
1023,0.02653
1024,0.03499
1025,0.02571
1029,0.02964
1031,0.03844
1032,0.01876
1033,0.03313
1034,0.05806
1035,0.04464
1036,0.03552
1037,0.02547
1038,0.04585
1039,0.02543
1041,0.02212
1043,0.04487
1049,0.06557
1050,0.08211
1051,0.03295
1052,0.02893
1053,0.03045
1054,0.03654
1056,0.06503
1057,0.03981
1060,0.06039
1061,0.02820
1062,0.02418
1063,0.04224
1064,0.05325
1065,0.01718
1066,0.07152
1068,0.03771
1073,0.03782
1075,0.02634
1079,0.02086
1081,0.04970
1083,0.06309
1085,0.02555
1086,0.02575
1087,0.02858
1088,0.02719
1089,0.02515
1090,0.06061
1091,0.03037
1092,0.04371
1095,0.02074
1098,0.03796
1099,0.03455
1100,0.06076
1101,0.06340
1103,0.05252
1104,0.05579
1106,0.02145
1107,0.04850
1108,0.05086
1109,0.02792
1113,0.05925
1114,0.04390
1116,0.03468
1117,0.04356
1118,0.03212
1119,0.03761
1120,0.03196
1121,0.03992
1122,0.03264
1123,0.04931
1125,0.02136
1126,0.02206
1127,0.01742
1128,0.02502
1129,0.04295
1130,0.04412
1132,0.02312
1133,0.09150
1136,0.01664
1137,0.03886
1140,0.04119
1142,0.03480
1144,0.05508
1145,0.04272
1146,0.03291
1148,0.04437
1150,0.02459
1151,0.03045
1153,0.05311
1154,0.04160
1155,0.03957
1156,0.04585
1157,0.03328
1158,0.04540
1160,0.01357
1161,0.04995
1167,0.01861
1168,0.03686
1170,0.02866
1171,0.01989
1173,0.03219
1174,0.05074
1175,0.03359
1176,0.03334
1177,0.02370
1178,0.04298
1179,0.02488
1180,0.02679
1181,0.03652
1182,0.03053
1183,0.03199
1185,0.04940
1188,0.03040
1189,0.01713
1190,0.09986
1191,0.03701
1192,0.06506
1194,0.02548
1197,0.02380
1198,0.04822
1199,0.05668
1200,0.02475
1203,0.06273
1204,0.06486
1207,0.04985
1208,0.02725
1209,0.03234
1210,0.05014
1211,0.03705
1213,0.03522
1214,0.02516
1215,0.02307
1216,0.08697
1217,0.04572
1218,0.04028
1219,0.02371
1223,0.06225
1225,0.02676
1226,0.02269
1228,0.04541
1229,0.03367
1231,0.07043
1232,0.09517
1233,0.03792
1235,0.03715
1238,0.02063
1239,0.03223
1240,0.05182
1241,0.02450
1242,0.03568
1243,0.02618
1244,0.02953
1246,0.07775
1249,0.06875
1250,0.01325
1252,0.02154
1254,0.03238
1255,0.01979
1256,0.02515
1257,0.01408
1258,0.03806
1259,0.05173
1260,0.03945
1262,0.03614
1263,0.02278
1264,0.02185
1265,0.04770
1266,0.01616
1269,0.03947
1270,0.03240
1271,0.01771
1272,0.06751
1273,0.02383
1274,0.03386
1277,0.02089
1278,0.01287
1281,0.02230
1282,0.05049
1283,0.02072
1284,0.02852
1285,0.06352
1286,0.06865
1289,0.02238
1291,0.01978
1292,0.03284
1293,0.07286
1294,0.05058
1295,0.07252
1297,0.02474
1298,0.03835
1301,0.03419
1304,0.05469
1305,0.02858
1307,0.03871
1308,0.02408
1309,0.08004
1313,0.07453
1314,0.03591
1316,0.03908
1317,0.03299
1318,0.05634
1320,0.02056
1321,0.01646
1322,0.03116
1323,0.02187
1325,0.03009
1330,0.03137
1331,0.04253
1334,0.03671
1337,0.02631
1339,0.03666
1340,0.04247
1341,0.02368
1343,0.03191
1344,0.01704
1347,0.02892
1348,0.04133
1350,0.01908
1351,0.02366
1355,0.02981
1356,0.04247
1357,0.05376
1358,0.02840
1360,0.02163
1363,0.03743
1364,0.01736
1366,0.02760
1367,0.05698
1368,0.06428
1369,0.04881
1370,0.03864
1375,0.01947
1376,0.01779
1378,0.09048
1379,0.02375
1380,0.03996
1384,0.01416
1385,0.02612
1386,0.03030
1388,0.03861
1389,0.01745
1391,0.04726
1392,0.01908
1393,0.03798
1395,0.01989
1396,0.03648
1399,0.05233
1400,0.06027
1401,0.04662
1404,0.02460
1405,0.02186
1406,0.04483
1407,0.03381
1409,0.03317
1411,0.02454
1414,0.03706
1415,0.04102
1416,0.03083
1418,0.07434
1419,0.02768
1420,0.02410
1422,0.04139
1424,0.02592
1426,0.03644
1427,0.03176
1428,0.04102
1429,0.05650
1431,0.01348
1432,0.04898
1434,0.04936
1435,0.02070
1439,0.03765
1440,0.06024
1441,0.04141
1442,0.02326
1446,0.03176
1447,0.03426
1451,0.02341
1452,0.02118
1454,0.04941
1457,0.01660
1458,0.03514
1459,0.05335
1461,0.07485
1462,0.02265
1465,0.04133
1468,0.04867
1470,0.01752
1471,0.02151
1472,0.02828
1476,0.05101
1482,0.01738
1485,0.03494
1486,0.05813
1487,0.04039
1489,0.02932
1492,0.03234
1494,0.06293
1495,0.02104
1497,0.02619
1499,0.02905
1500,0.02052
1501,0.03494
1505,0.05476
1507,0.03361
1509,0.08508
1511,0.01955
1513,0.01851
1514,0.02481
1515,0.04759
1517,0.06454
1520,0.08569
1522,0.02886
1523,0.02278
1524,0.07981
1526,0.07207
1527,0.02365
1528,0.04187
1531,0.02298
1533,0.06425
1534,0.05114
1535,0.05235
1538,0.05146
1541,0.05334
1542,0.04591
1543,0.03500
1546,0.02908
1548,0.03954
1549,0.04258
1550,0.02107
1551,0.05821
1553,0.05844
1558,0.03052
1560,0.03486
1561,0.03374
1562,0.03436
1565,0.05119
1566,0.03847
1567,0.02352
1568,0.03401
1569,0.02460
1570,0.03134
1573,0.02460
1576,0.02410
1577,0.02407
1579,0.04634
1580,0.09292
1581,0.05201
1584,0.05657
1586,0.02391
1587,0.04012
1590,0.03053
1591,0.03691
1594,0.03516
1595,0.01503
1596,0.01964
1601,0.02908
1605,0.05018
1607,0.08034
1608,0.02228
1610,0.03156
1611,0.03861
1612,0.03549
1616,0.03706
1617,0.08703
1618,0.03459
1620,0.02581
1621,0.02311
1623,0.03005
1624,0.02106
1625,0.03062
1626,0.03241
1628,0.05234
1630,0.04531
1632,0.03951
1633,0.03247
1635,0.04838
1637,0.02314
1638,0.04806
1639,0.03561
1640,0.03475
1643,0.05241
1644,0.04396
1645,0.04588
1647,0.02122
1649,0.02021
1651,0.03014
1652,0.03001
1654,0.03735
1655,0.02996
1656,0.07711
1658,0.04704
1660,0.02072
1661,0.03580
1662,0.04615
1663,0.02595
1664,0.02998
1665,0.08199
1668,0.06810
1669,0.02408
1673,0.04238
1674,0.05422
1675,0.01761
1676,0.02487
1677,0.03921
1679,0.05845
1682,0.10616
1683,0.04504
1685,0.06473
1687,0.01692
1689,0.04428
1690,0.04305
1694,0.01769
1696,0.03417
1697,0.02543
1699,0.05248
1700,0.03702
1701,0.02814
1702,0.02327
1704,0.04118
1705,0.03842
1708,0.03032
1710,0.02635
1712,0.02531
1719,0.04720
1720,0.02119
1722,0.03055
1723,0.04049
1724,0.04630
1725,0.05677
1726,0.04077
1727,0.03886
1728,0.02765
1732,0.03928
1733,0.05173
1734,0.03151
1735,0.04781
1739,0.05054
1740,0.02126
1741,0.05511
1742,0.04433
1743,0.03438
1744,0.04432
1746,0.04423
1750,0.04167
1753,0.03506
1755,0.03267
1758,0.02858
1760,0.02118
1763,0.02860
1765,0.02200
1766,0.03272
1769,0.02896
1771,0.02355
1772,0.02063
1775,0.03387
1776,0.01883
1778,0.04353
1780,0.03321
1781,0.01761
1783,0.02351
1785,0.02762
1788,0.04073
1791,0.04901
1793,0.03673
1794,0.03012
1796,0.01863
1797,0.03130
1798,0.05085
1800,0.09299
1803,0.04660
1804,0.02693
1810,0.02492
1812,0.03329
1813,0.04453
1816,0.02225
1817,0.05000
1818,0.03734
1819,0.04919
1820,0.03251
1821,0.02424
1822,0.01738
1823,0.02109
1826,0.02373
1827,0.03607
1828,0.02519
1829,0.03361
1830,0.02919
1831,0.03539
1834,0.02866
1836,0.04210
1839,0.03421
1841,0.02581
1846,0.03678
1847,0.01501
1850,0.10171
1852,0.06481
1853,0.03722
1854,0.12267
1855,0.02772
1857,0.03454
1858,0.04611
1860,0.04296
1863,0.03139
1866,0.03688
1868,0.03658
1869,0.03795
1870,0.02371
1874,0.01998
1875,0.02716
1877,0.04502
1878,0.03214
1879,0.02602
1881,0.02730
1882,0.04203
1885,0.02098
1886,0.06756
1887,0.04727
1888,0.02742
1889,0.03399
1890,0.03341
1891,0.05603
1892,0.02002
1894,0.03762
1895,0.06243
1896,0.05495
1897,0.02177
1898,0.08324
1901,0.02041
1904,0.02307
1905,0.03010
1906,0.01904
1907,0.04070
1908,0.06158
1910,0.03583
1911,0.02445
1914,0.03700
1916,0.02223
1919,0.03939
1920,0.06898
1921,0.02618
1922,0.03471
1923,0.03641
1924,0.03409
1926,0.02490
1928,0.03533
1929,0.04100
1931,0.03039
1932,0.04563
1933,0.01457
1934,0.02820
1935,0.02582
1936,0.04349
1937,0.04653
1939,0.04315
1940,0.06372
1942,0.04098
1944,0.03404
1945,0.03193
1946,0.09097
1947,0.02603
1948,0.03908
1954,0.04528
1955,0.07088
1956,0.03089
1958,0.01747
1961,0.02739
1963,0.01798
1967,0.03797
1968,0.01965
1970,0.02002
1971,0.01997
1973,0.07408
1979,0.02420
1980,0.04954
1982,0.01294
1984,0.03396
1986,0.02048
1987,0.08169
1989,0.04280
1990,0.04583
1991,0.03262
1993,0.01876
1994,0.02698
1995,0.03194
1996,0.03345
1999,0.03776
2001,0.03973
2002,0.03092
2005,0.02363
2006,0.02998
2008,0.03131
2009,0.02543
2011,0.02284
2012,0.04063
2013,0.02324
2015,0.06277
2017,0.02807
2019,0.01670
2020,0.03012
2022,0.03264
2023,0.03595
2024,0.01837
2026,0.02611
2027,0.02735
2028,0.03135
2029,0.05380
2030,0.04717
2032,0.05104
2033,0.03646
2035,0.03557
2036,0.01850
2037,0.03201
2038,0.04029
2039,0.02754
2040,0.06880
2041,0.02459
2042,0.05514
2043,0.06207
2044,0.03760
2046,0.06671
2047,0.03282
2048,0.05085
2049,0.03959
2050,0.03218
2054,0.03834
2061,0.03744
2063,0.05270
2064,0.03053
2065,0.03619
2067,0.04168
2068,0.02500
2069,0.02504
2070,0.03318
2072,0.03295
2073,0.03865
2075,0.02341
2076,0.01868
2077,0.02416
2078,0.04466
2079,0.01899
2081,0.03963
2082,0.07255
2085,0.01860
2086,0.05916
2087,0.03690
2088,0.08791
2089,0.02609
2091,0.02976
2092,0.05770
2093,0.03295
2094,0.02158
2095,0.03511
2096,0.06108
2097,0.03502
2099,0.02620
2100,0.07337
2103,0.02668
2104,0.03154
2105,0.02443
2106,0.03102
2107,0.02169
2110,0.04327
2113,0.02074
2114,0.04646
2115,0.05482
2118,0.02862
2119,0.06332
2120,0.03868
2121,0.01993
2123,0.01812
2124,0.05513
2128,0.08810
2129,0.07285
2131,0.05219
2132,0.04678
2133,0.03899
2134,0.04893
2137,0.04515
2140,0.03988
2141,0.02151
2142,0.04401
2146,0.02536
2148,0.05181
2149,0.03663
2151,0.08553
2152,0.02958
2153,0.06223
2154,0.04387
2155,0.04371
2158,0.02530
2159,0.07411
2160,0.03161
2161,0.02085
2164,0.02483
2166,0.03641
2167,0.03587
2170,0.05884
2171,0.07450
2172,0.02706
2173,0.05622
2175,0.03658
2177,0.02731
2178,0.05585
2179,0.04193
2180,0.03814
2182,0.03386
2183,0.03885
2184,0.03975
2186,0.01942
2187,0.05140
2188,0.02399
2189,0.03589
2191,0.03037
2192,0.06570
2194,0.03606
2196,0.03125
2197,0.02811
2198,0.02190
2199,0.02931
2200,0.02279
2201,0.02626
2202,0.02411
2205,0.02306
2206,0.02869
2207,0.05366
2208,0.03048
2212,0.02816
2215,0.03093
2216,0.04681
2217,0.04342
2218,0.01636
2220,0.04975
2221,0.07460
2223,0.05932
2225,0.02841
2226,0.06559
2231,0.02532
2232,0.03551
2233,0.03898
2234,0.03548
2235,0.01851
2236,0.03576
2237,0.03758
2239,0.03779
2240,0.02447
2242,0.02613
2247,0.01769
2248,0.03616
2250,0.03744
2251,0.04029
2255,0.06200
2257,0.02519
2258,0.05268
2259,0.04581
2260,0.02481
2261,0.03146
2263,0.02325
2265,0.02899
2266,0.04197
2267,0.04803
2268,0.02849
2269,0.02643
2270,0.04646
2271,0.03088
2272,0.03295
2273,0.03906
2275,0.03335
2276,0.03165
2277,0.02382
2278,0.04577
2279,0.04717
2282,0.04362
2285,0.03692
2286,0.05128
2289,0.02987
2294,0.08455
2296,0.02104
2297,0.05275
2299,0.03575
2300,0.04182
2301,0.06093
2302,0.02008
2305,0.03115
2306,0.07208
2307,0.02280
2308,0.04146
2310,0.05583
2312,0.04369
2316,0.11656
2317,0.03441
2319,0.04946
2320,0.02712
2322,0.03393
2323,0.02355
2324,0.01388
2326,0.04221
2327,0.01917
2328,0.07764
2329,0.05607
2331,0.02252
2335,0.02765
2338,0.02150
2339,0.06904
2340,0.02504
2341,0.02199
2342,0.06554
2345,0.08462
2349,0.01825
2350,0.03216
2351,0.08098
2353,0.04407
2354,0.05586
2355,0.04307
2356,0.04287
2357,0.07739
2359,0.02718
2360,0.04308
2361,0.04001
2362,0.05666
2364,0.02860
2366,0.03062
2368,0.03799
2369,0.05052
2370,0.04161
2372,0.02289
2376,0.02448
2381,0.03879
2383,0.02332
2384,0.02593
2385,0.04004
2386,0.03834
2388,0.03709
2390,0.03860
2392,0.04264
2394,0.08367
2395,0.03652
2396,0.01682
2397,0.02466
2399,0.05362
2401,0.02827
2402,0.02293
2403,0.06026
2405,0.06714
2406,0.04689
2407,0.07011
2408,0.02565
2410,0.01861
2412,0.03778
2415,0.04513
2417,0.02382
2418,0.02906
2420,0.04533
2421,0.05708
2425,0.07067
2426,0.02854
2427,0.02611
2428,0.02451
2429,0.03785
2434,0.06238
2435,0.01916
2436,0.02844
2437,0.02524
2438,0.03311
2439,0.03139
2441,0.03947
2443,0.04094
2444,0.02988
2445,0.05408
2446,0.05658
2449,0.03514
2452,0.04252
2453,0.10141
2454,0.03007
2455,0.03699
2456,0.04443
2457,0.04186
2460,0.06537
2461,0.03316
2463,0.01948
2465,0.02411
2466,0.01981
2468,0.04342
2469,0.07194
2471,0.02753
2472,0.02841
2473,0.03293
2474,0.04007
2475,0.02033
2476,0.03475
2477,0.04414
2478,0.04604
2480,0.03710
2483,0.03892
2484,0.01958
2486,0.06909
2488,0.02509
2489,0.03098
2490,0.01599
2495,0.03779
2496,0.03107
2497,0.05042
2498,0.02622
2503,0.02480
2505,0.02821
2506,0.02734
2507,0.06090
2508,0.08299
2509,0.02987
2514,0.03733
2515,0.05061
2521,0.07204
2522,0.02045
2523,0.02228
2524,0.04310
2526,0.03715
2527,0.04338
2529,0.04548
2530,0.01598
2531,0.03082
2532,0.04287
2534,0.05128
2535,0.04277
2536,0.02477
2537,0.04305
2539,0.01970
2542,0.03181
2545,0.04551
2546,0.03026
2548,0.03124
2549,0.03333
2550,0.02675
2552,0.04012
2554,0.04635
2555,0.05168
2558,0.02644
2560,0.05143
2563,0.03131
2564,0.04889
2565,0.02645
2571,0.06932
2574,0.07036
2575,0.03137
2576,0.01806
2577,0.07449
2578,0.03005
2579,0.05805
2581,0.05502
2582,0.02691
2583,0.03576
2585,0.03087
2586,0.05159
2587,0.03440
2591,0.02647
2592,0.01882
2594,0.03219
2595,0.03720
2597,0.04412
2598,0.03852
2599,0.05792
2600,0.06368
2602,0.04443
2603,0.02317
2605,0.02913
2606,0.02098
2607,0.03653
2608,0.03534
2609,0.03043
2610,0.03864
2611,0.01710
2613,0.02798
2615,0.02221
2616,0.05530
2621,0.02438
2623,0.03482
2624,0.03102
2625,0.03211
2626,0.03212
2627,0.04203
2628,0.02569
2629,0.02710
2630,0.01848
2631,0.06081
2633,0.03792
2634,0.05233
2635,0.03955
2636,0.06447
2638,0.03672
2639,0.03649
2640,0.02022
2642,0.03699
2643,0.03025
2646,0.04990
2647,0.06151
2648,0.07099
2649,0.02653
2650,0.03921
2652,0.02231
2654,0.03495
2658,0.02816
2659,0.03220
2660,0.05034
2661,0.04599
2662,0.01772
2663,0.03967
2665,0.03651
2666,0.03134
2667,0.03730
2668,0.02242
2671,0.02364
2673,0.02599
2674,0.03207
2675,0.04670
2676,0.04412
2677,0.04514
2678,0.02296
2681,0.02279
2683,0.02086
2685,0.05314
2687,0.02063
2690,0.05680
2692,0.02286
2693,0.01658
2694,0.02088
2695,0.02106
2696,0.07176
2697,0.03824
2698,0.07141
2699,0.02570
2701,0.02250
2702,0.04812
2703,0.08778
2705,0.03875
2711,0.02983
2715,0.05464
2720,0.05635
2721,0.05222
2722,0.02654
2724,0.04014
2726,0.02800
2729,0.01384
2730,0.02453
2731,0.03674
2732,0.03001
2733,0.03219
2734,0.05216
2736,0.03294
2738,0.02146
2739,0.02605
2740,0.03779
2741,0.03984
2743,0.01856
2746,0.03864
2747,0.04902
2750,0.07847
2751,0.04542
2752,0.04600
2753,0.02266
2755,0.04524
2756,0.04010
2757,0.02350
2761,0.03280
2763,0.03563
2764,0.05404
2765,0.02176
2767,0.05606
2769,0.04368
2772,0.04440
2774,0.03058
2776,0.02458
2777,0.01527
2778,0.03558
2782,0.02670
2783,0.02401
2786,0.03066
2790,0.02978
2791,0.02041
2792,0.03930
2793,0.02801
2794,0.02484
2795,0.02655
2796,0.03775
2797,0.03975
2800,0.03358
2801,0.02368
2802,0.02131
2804,0.02700
2805,0.02302
2807,0.02758
2808,0.07426
2811,0.04473
2812,0.04691
2813,0.03678
2814,0.09249
2815,0.04774
2817,0.05321
2819,0.04183
2821,0.01954
2825,0.06386
2828,0.04508
2829,0.02767
2831,0.02478
2832,0.02487
2834,0.04159
2835,0.02678
2836,0.05032
2837,0.05851
2838,0.05341
2840,0.04263
2841,0.02415
2842,0.03085
2843,0.02271
2845,0.04313
2847,0.03470
2848,0.02192
2850,0.03451
2851,0.05864
2854,0.02986
2856,0.02197
2857,0.02617
2858,0.02448
2859,0.02940
2862,0.04115
2864,0.02263
2865,0.06827
2866,0.01874
2867,0.02825
2868,0.03689
2869,0.03578
2871,0.03821
2872,0.02680
2873,0.02369
2874,0.02261
2875,0.03190
2878,0.04147
2882,0.06100
2883,0.03371
2886,0.02936
2887,0.03758
2888,0.03907
2889,0.03202
2892,0.02866
2893,0.04541
2895,0.03844
2897,0.03612
2898,0.02837
2899,0.05145
2903,0.03951
2906,0.03983
2907,0.03293
2909,0.02391
2913,0.01922
2915,0.02897
2916,0.03266
2917,0.02977
2918,0.05214
2921,0.02705
2924,0.04597
2925,0.05728
2928,0.05200
2929,0.04158
2931,0.08256
2932,0.06553
2934,0.03786
2936,0.10352
2937,0.05451
2939,0.02449
2940,0.06315
2941,0.02484
2942,0.02682
2943,0.04416
2946,0.02269
2947,0.02273
2949,0.04339
2952,0.04314
2953,0.03969
2954,0.03888
2956,0.01730
2960,0.03432
2962,0.04130
2964,0.03203
2965,0.02627
2966,0.06842
2967,0.01561
2968,0.05613
2971,0.04089
2972,0.06764
2973,0.04035
2975,0.05460
2976,0.03570
2977,0.04133
